  3.1000000e+001  2.6500000e+001 -7.6157748e-003
  3.2000000e+001  2.7000000e+001 -5.6271462e-003
  3.3000000e+001  2.7000000e+001 -9.2832771e-004
  3.4000000e+001  2.7000000e+001  2.4822889e-003
  3.5500000e+001  2.7000000e+001  1.8928949e-003
  3.6000000e+001  2.7500000e+001 -8.9180951e-004
  3.7000000e+001  2.8000000e+001 -5.1343375e-003
  3.8000000e+001  2.8000000e+001 -1.5544529e-002
  3.9500000e+001  2.8000000e+001 -1.6356622e-002
  4.0000000e+001  2.8500000e+001 -2.1011830e-002
  4.1000000e+001  2.9000000e+001 -3.7100789e-002
  4.2000000e+001  2.9000000e+001 -3.8049883e-002
  4.3000000e+001  2.9000000e+001 -3.9246494e-002
  4.4000000e+001  2.9000000e+001 -3.5905734e-002
  4.5000000e+001  2.9000000e+001 -2.7938921e-002
  4.6000000e+001  2.9000000e+001 -1.6103463e-002
  4.7000000e+001  2.9000000e+001 -1.7975148e-003
  4.8000000e+001  2.9000000e+001  1.3216295e-002
  4.9000000e+001  2.9000000e+001  2.7012322e-002
  5.0000000e+001  2.9000000e+001  3.7668638e-002
  5.1000000e+001  2.9000000e+001  4.3534363e-002
  5.2000000e+001  2.9000000e+001  4.3596634e-002
  5.3000000e+001  2.9000000e+001  3.7705293e-002
  5.4000000e+001  2.9000000e+001  3.9521870e-002
  5.5500000e+001  2.9000000e+001  1.5440261e-002
  5.6000000e+001  2.9500000e+001 -1.3723204e-002
  5.7000000e+001  3.0000000e+001 -7.1216253e-002
  5.8500000e+001  3.0000000e+001 -7.1868306e-002
  5.9000000e+001  3.0500000e+001 -9.3328195e-002
  6.0000000e+001  3.1000000e+001 -1.7723685e-001
  6.1000000e+001  3.1000000e+001 -2.1481061e-001
  6.2000000e+001  3.0500000e+001 -2.4063913e-001
  6.2666667e+001  2.9666667e+001 -2.1241275e-001
  6.3500000e+001  2.9000000e+001 -1.8880267e-001
  6.4000000e+001  2.8000000e+001 -1.4529598e-001
  6.4000000e+001  2.7000000e+001 -1.6274905e-001
  6.4000000e+001  2.5500000e+001 -9.8650840e-002
  6.4500000e+001  2.5000000e+001 -7.0711157e-002
  6.5000000e+001  2.4000000e+001 -1.0384897e-001
  6.5000000e+001  2.3000000e+001 -1.0200353e-001
  6.5000000e+001  2.2000000e+001 -1.1719038e-001
  6.5000000e+001  2.1000000e+001 -1.3933107e-001
  6.5000000e+001  2.0000000e+001 -1.6964645e-001
  6.5000000e+001  1.9000000e+001 -3.1750583e-001
  6.3500000e+001  1.9000000e+001 -4.1750212e-001
  6.2666667e+001  1.8333333e+001 -3.1832105e-001
  6.2000000e+001  1.7500000e+001 -2.8962276e-001
  6.1000000e+001  1.7500000e+001 -1.7329712e-001
  6.0500000e+001  1.8000000e+001 -2.2282671e-001
  5.9000000e+001  1.8000000e+001 -2.7802215e-001
  5.8000000e+001  1.8500000e+001 -9.3054253e-002
  5.7500000e+001  1.9000000e+001 -7.4995140e-002
  5.7000000e+001  2.0500000e+001 -4.7161814e-002
  5.6500000e+001  2.1000000e+001  1.8864032e-003
  5.6000000e+001  2.2500000e+001  2.1869906e-002
  5.5500000e+001  2.3000000e+001  6.2649749e-002
  5.4000000e+001  2.3500000e+001  7.9935831e-002
  5.3500000e+001  2.4000000e+001  9.5695833e-002
  5.2000000e+001  2.4000000e+001  1.4067878e-001
  5.1000000e+001  2.4000000e+001  9.8893298e-002
  5.0000000e+001  2.4500000e+001  6.2228549e-002
  4.9500000e+001  2.5000000e+001  6.7471779e-002
  4.8000000e+001  2.5000000e+001  8.3800153e-002
  4.7000000e+001  2.5000000e+001  4.7246546e-002
  4.6000000e+001  2.5000000e+001  4.0710679e-002
  4.5000000e+001  2.5000000e+001  3.5765650e-002
  4.4000000e+001  2.5000000e+001  3.1828649e-002
  4.3000000e+001  2.5000000e+001  2.8332601e-002
  4.2000000e+001  2.5000000e+001  3.7384311e-002
  4.0500000e+001  2.5000000e+001  2.4313186e-002
  4.0000000e+001  2.4500000e+001  1.9613406e-002
  3.8500000e+001  2.4000000e+001  1.7476966e-002
  3.8000000e+001  2.3500000e+001  9.7930838e-003
  3.7000000e+001  2.3000000e+001  1.2444890e-002
  3.6000000e+001  2.3000000e+001  1.0836890e-002
  3.5000000e+001  2.3000000e+001  1.1257709e-002
  3.4000000e+001  2.3000000e+001  1.7806726e-002
  3.2500000e+001  2.3000000e+001  1.2617130e-002
  3.2000000e+001  2.2500000e+001  1.2290911e-002
  3.0500000e+001  2.2000000e+001  1.0887005e-002
  3.0000000e+001  2.1500000e+001  4.7358173e-003
  2.8500000e+001  2.1000000e+001  1.1959815e-003
  2.8000000e+001  2.0500000e+001 -5.5940899e-003
  2.7000000e+001  2.0000000e+001 -1.8531329e-002
  2.5500000e+001  2.0000000e+001 -1.2001085e-002
  2.5000000e+001  1.9500000e+001 -5.2024899e-003
  2.4000000e+001  1.9000000e+001 -3.2576841e-004
  2.2500000e+001  1.9000000e+001  7.0963846e-003
  2.2000000e+001  1.8500000e+001  2.6346754e-002
  2.0500000e+001  1.8000000e+001  3.0470749e-002
  2.0000000e+001  1.7500000e+001  3.3687316e-002
  1.9000000e+001  1.7000000e+001  8.1853940e-002
  1.7500000e+001  1.7000000e+001  8.1453623e-002
  1.6666667e+001  1.6333333e+001  8.6367593e-002
  1.5666667e+001  1.5333333e+001  1.2505969e-001
  1.4666667e+001  1.4333333e+001  1.3589987e-001
  1.3666667e+001  1.3333333e+001  1.4473639e-001
  1.2666667e+001  1.2333333e+001  1.1168159e-001
  1.2000000e+001  1.1500000e+001  1.1216135e-001
  1.2000000e+001  1.0000000e+001  1.5075898e-001
  1.2000000e+001  8.5000000e+000  9.2868134e-002
  1.2666667e+001  7.6666667e+000  3.4924976e-002
  1.3500000e+001  7.0000000e+000 -1.3680050e-002
  1.5000000e+001  7.0000000e+000 -8.3450942e-002
  1.5000000e+001  6.0000000e+000 -1.7075863e-001
  1.4500000e+001  5.0000000e+000 -2.2211532e-001
  1.4000000e+001  4.5000000e+000 -4.5978580e-001
  1.2500000e+001  4.0000000e+000 -4.5874675e-001
  1.2000000e+001  3.5000000e+000 -2.4906625e-001
  1.1000000e+001  3.0000000e+000 -3.5812734e-001
  9.5000000e+000  3.0000000e+000 -1.4680648e-001
  9.0000000e+000  2.5000000e+000 -7.7821022e-002
  8.0000000e+000  2.5000000e+000 -6.9753594e-002
  7.5000000e+000  3.0000000e+000 -1.0524301e-001
  6.0000000e+000  3.0000000e+000 -1.7348790e-001
  5.0000000e+000  3.5000000e+000 -8.7713098e-002
  4.5000000e+000  4.0000000e+000 -1.4130305e-001
  4.0000000e+000  5.5000000e+000 -1.6289462e-001
  3.5000000e+000  6.0000000e+000 -1.8133980e-001
